,tweet,Date
1240,"Apple, Inc. Quietly Kills the Golden Apple Watch --  The Motley Fool $AAPL #wlst http://fool.com/investing/2016/09/08/apple-inc-quietly-kills-the-golden-apple-watch.aspx…",2016-09-08
1241,"If $SFTBY dares to buy $ARMH, $AAPL should have the courage to buy $SNE",2016-09-08
1242,Would You Buy a Car Made by Apple or Google? $AAPL http://wlst.com http://finance.yahoo.com/video/buy-car-made-apple-google-224920861.html…,2016-09-08
1243,#Apple iPhone 7 and iPhone 7 Plus tech specs. Read more: http://owler.us/abziA9 $AAPL,2016-09-08
1244,$AAPL Daily: $AAPL Daily APPLE INC NASDAQ:AAPL GSUTrader Tempting to get long… :O Source: StockSetups http://bit.ly/2ccJXuQ,2016-09-09
1245,"Replying to 
@TeddyVallee
 and 
@BarbarianCap",2016-09-09
1246,"Apple Loop: Magical iPhone 7 Plus, Predictable iPhone 7 Disappoints, Apples Arrogant $AAPL http://forbes.com/sites/ewanspence/2016/09/09/apple-news-digest-iphone-7-plus-launch-airpods-headphone-jack…",2016-09-09
1247,Augustine Asset Management Inc. Reduces Position in Apple Inc. $AAPL http://ift.tt/2cMkMix,2016-09-10
1248,The #Apple dream car might not happen - Recode $aapl #Tesla  http://recode.net/2016/9/10/12871838/apple-self-driving-car-reboot…,2016-09-10
1249,Augustine Asset Management Inc. Reduces Position in Apple Inc. $AAPL http://ift.tt/2c0BwAJ,2016-09-10
1250,Miriam Lord: Martin Kenny butt of  joke in fruitless #Apple debate. Read more: http://owler.us/abzXEk $AAPL,2016-09-11
1251,Miriam Lord: Martin Kenny butt of  joke in fruitless #Apple debate. Read more: http://owler.us/abzXDU $AAPL,2016-09-11
1252,"Imagine if all of the iphone 7 orders are on a hanjin ship 

$aapl",2016-09-11
1253,#Apple Faces Class-Action Lawsuit Over iPhone Upgrade Program. Read more: http://owler.us/abAdIH $AAPL,2016-09-12
1254,#Apple Faces Class-Action Lawsuit Over iPhone Upgrade Program. Read more: http://owler.us/abAdIG $AAPL,2016-09-12
1255,"#Apple iTunes is selling bundles of 10 films for $10, for one day only. Read more: http://owler.us/abAdFm $AAPL",2016-09-12
1256,"T3 Live Daily Recap: Breakout, Risk Aversion Mood
   
  http://scalpthatstock.com/t3-live-daily-recap-breakout-risk-aversion-mood/…
   
  $SPX $AAPL $FB $AMZN $SPY $TLT",2016-09-13
1257,11 things everyone is going to love about Apple's iOS 10 (AAPL): Apple just announced its… http://goo.gl/fb/xsSDH4,2016-09-13
1258,11 things everyone is going to love about Apple's iOS 10 (AAPL) http://ift.tt/2c7lyoj Paul Szoldra,2016-09-13
1259,Why #Apple's Tim Cook thinks AR will be bigger than VR. Read more: http://owler.us/abAIMR $AAPL,2016-09-14
1260,Why #Apple's Tim Cook thinks AR will be bigger than VR. Read more: http://owler.us/abAIMC $AAPL,2016-09-14
1261,Why #Apple's Tim Cook thinks AR will be bigger than VR. Read more: http://owler.us/abAIMX $AAPL,2016-09-14
1262,#Apple iPhone 7 and iPhone 7 Plus begin arriving to preorder customers around the world [Ga... Read more: http://owler.us/abA3Sh $AAPL,2016-09-15
1263,#Apple iPhone 7 and iPhone 7 Plus begin arriving to preorder customers around the world [Ga... Read more: http://owler.us/abA3Sr $AAPL,2016-09-15
1264,#Apple T-Mobile Warns: Don't Download iOS 10. Read more: http://owler.us/abA3Sk $AAPL,2016-09-15
1265,South Korean companies push #Apple to open up Apple Pay technology. Read more: http://owler.us/abBlId $AAPL,2016-09-16
1266,South Korean companies push #Apple to open up Apple Pay technology. Read more: http://owler.us/abBlIi $AAPL,2016-09-16
1267,#Apple Leather Hard Cover Case for MacBook. Read more: http://owler.us/abBlIf $AAPL,2016-09-16
1268,#Apple Leather Hard Cover Case for MacBook. Read more: http://owler.us/abBlIw $AAPL,2016-09-16
1269,iTunes and App Store Down for Some Users http://ift.tt/2ctohJG #AAPL,2016-09-16
1270,#validate #organic #strategies at http://ironbcg.com stay #focused on #success $aapl $mck $googl $hpq $hpe #MotivationMonday,2016-09-16
1271,#Apple iPhone 7 water test: how wet can you get?. Read more: http://owler.us/abBlGF $AAPL,2016-09-16
1272,#Apple The 5 Biggest Problems With The iPhone 7. Read more: http://owler.us/abBlGs $AAPL,2016-09-16
1273,#Apple stops offering email delivered gift cards in the United States. Read more: http://owler.us/abBlFe $AAPL,2016-09-16
1274,#Apple stops offering email delivered gift cards in the United States. Read more: http://owler.us/abBlFf $AAPL,2016-09-16
1275,PortfolioBuzz: Highest scoring stories for #SP500 under one watchlist $AAPL $WFC $XOM http://ift.tt/1Gf9rnI; https://pic.twitter.com/qyLc1k4hGC,2016-09-17
1276,A Look at the Week Ahead in the Stock Market $AAPL $UVXY $TVIX http://speculatingstocks.com/stock-articles/Fed-Fed-Rate-Hike-Possiblity-September-2016.php… #stocks #stockmarket #trading #investing,2016-09-17
1277,Some iPhone 7 devices making ‘hissing' sound while under heavy load http://dlvr.it/MHK89Z #9to5Mac $AAPL,2016-09-17
1278,"PortfolioBuzz: CityFALCON score gives top rated news for FREE #bigdata $AAPL $TSLA http://cityfalcon.com/watchlists?assets=aapl,%20tsla… https://pic.twitter.com/UdySrntJ7A",2016-09-17
1279,#Apple Changed How You Force Restart the iPhone. Read more: http://owler.us/abBwOl $AAPL,2016-09-17
1280,#Apple Changed How You Force Restart the iPhone. Read more: http://owler.us/abBwOc $AAPL,2016-09-17
1281,"StockBookie Chart Recap Video 9 17 16
   
  http://scalpthatstock.com/stockbookie-chart-recap-video-9-17-16-2/…
   
  $FB $AMZN $NFLX $GOOGL $AAPL $BABA",2016-09-18
1282,RANKED: The 15 best iPhones ever made (AAPL) http://til.ink/2cRz57W,2016-09-18
1283,"Too soon? Apple's new iPhone 7 rustles feathers with Lightning audio,… http://dlvr.it/MHcg64 #AppleInsider $AAPL",2016-09-18
1284,Apple says a fix is coming for Lightning headphones bug that causes playback… http://dlvr.it/MHzXgP #9to5Mac $AAPL,2016-09-19
1285,#validate #organic #strategies at http://ironbcg.com stay #focused on #success $aapl $mck $googl $hpq $hpe #MotivationMonday,2016-09-19
1286,#Apple Just Patented a Shopping Bag. Read more: http://owler.us/abBWZi $AAPL,2016-09-19
1287,"PortfolioBuzz: Access curated tweets- high relevancy, less spam - US Tech Giants http://comparespreadbetting.com/compare?name=US%20Tech%20Giants… $AAPL $GOOGL $MSFT $FB $TWTR",2016-09-20
1288,"PortfolioBuzz: Stay ahead with Nasdaq 100 news, views & analysis $MSFT $AAPL $GOOG http://cityfalcon.com/watchlists?name=Nasdaq%20Tracker… https://pic.twitter.com/ENlgcxUNcm",2016-09-20
1289,Breakingviews: #Apple and Tesla really need each other now. Read more: http://owler.us/abCdKy $AAPL,2016-09-20
1290,Capex Cuts At Samsung Could Cause Pushouts In Display Equipment #TSM #AMAT #MU #LRCX #AAPL http://seekingalpha.com/article/4007703-capex-cuts-samsung-cause-pushouts-display-equipment…,2016-09-21
1291,Rob Janoff on his logo for #Apple. Read more: http://owler.us/abCs5W $AAPL,2016-09-21
1292,Rob Janoff on his logo for #Apple. Read more: http://owler.us/abCs5N $AAPL,2016-09-21
1293,"Hacker claims to have jailbroken iPhone 7 in just 24 hours, but don't expect… http://dlvr.it/MK6XZg #9to5Mac $AAPL",2016-09-22
1294,Apple purchased a small company that specializes in advanced artificial intelligence (AAPL) http://klou.tt/etrzdzz2ybed,2016-09-22
1295,#Apple Here's How The Heck iOS 10 Works. Read more: http://owler.us/abCLdV $AAPL,2016-09-22
1296,Why Alphabet Inc (GOOGL) Should Follow Apple Inc (AAPL) And Change Its Car Strategy: Tec... https://binged.it/2cTkvie #shopping #consumers,2016-09-23
1297,#Apple iPhone 7 pre-booking announced on e-tailer Zopper. Read more: http://owler.us/abC0pC $AAPL,2016-09-23
1298,#Apple iPhone 7 pre-booking announced on e-tailer Zopper. Read more: http://owler.us/abC0pz $AAPL,2016-09-23
1299,"Well, I never! iOS 10's voicemail transcription has a potty mouth http://dlvr.it/MKTlvm #Macworld $AAPL",2016-09-23
1300,"Everything You Wanted to Know About Chatbots But Were Afraid to Ask (FB, GOOG, GOOGL, AAPL) http://read.bi/2cLpFto #ContentMarketing",2016-09-24
1301,"XLB ConocoPhillips Financials
Read More --> http://dlvr.it/MKmLDs

$XLB $AAPL $EWH #finance",2016-09-24
1302,Apple Inc (NASDAQ:AAPL) Stock: Apple CEO Tim Cook says... http://dlvr.it/MKmJf9 #Tim_Cook,2016-09-24
1303,Apple Inc. (AAPL) iPhone 7 Sales Off 25%: GfK Report - http://tinyurl.com/jatpgw8 #smartphone #gadnoid,2016-09-24
1304,iPhone 7s Ugly Battery Fix Highlights Apples Greedy Design $AAPL http://wlst.com http://forbes.com/sites/ewanspence/2016/09/24/iphone-7-ugly-smart-battery-case…,2016-09-24
1305,Not just steaming! Is $AAPL taking a page out of $NFLX original content ambition & applying it to music? https://twitter.com/PatentlyApple/status/779822712948568064…,2016-09-24
1306,Apple dropped 1.67% after a research firm says iPhone 7 sales were down 25% (AAPL) http://businessinsider.com/apple-aapl-stock-sharply-down-after-gsk-report-2016-9…,2016-09-24
1307,Watch: Bill Maher slams Apple (AAPL) for pointless iPhone upgrade and consumers for falling for it — Quartz http://flip.it/OXF41k,2016-09-24
1308,I Shorted Apple Inc. And This Is Why My Target Is $102 $AAPL https://verifiedinvesting.com/pro-traders/article?aid=822…,2016-09-24
1309, ⒶⓁⒺⓇⓉ ⒶⓅⓅⓁⒺ Apple Inc. (NASDAQ:AAPL)'s Expectation Of $239133.153 In Sales http://j.mp/2d9J9tl #Apple,2016-09-24
1310,"$INDU Dow Jones Industrial Average rejected at 50 SMA and short-term upper downtrend line. Next stop $18,000! $SPX $SPY $QQQ $VXX $AAPL",2016-09-25
1311,"$AAPL $109.57 where you buy , short until then 113.45 stop loss, gap up Monday is easy short course",2016-09-25
1312,"A little $AAPL news .... #apple #mac 
https://apple.news/AqRx_3LV4QUacKe3LuuTN_Q…",2016-09-25
1313,"CHATBOTS EXPLAINED: Why businesses should be paying attention to the chatbot revolution (FB, AAPL, GOOG) http://ift.tt/29DHA6n",2016-09-25
1314,"New post: ""CHATBOTS EXPLAINED: Why businesses should be paying attention to the chatbot revolution (FB, AAPL, GOOG… http://ift.tt/29DHA6n",2016-09-25
1315,"CHATBOTS EXPLAINED: Why businesses should be paying attention to the chatbot revolution (FB, AAPL, GOOG)",2016-09-25
1316,Apple iPhone 7 Sales Hide A Serious Problem $AAPL http://forbes.com/sites/ewanspence/2016/09/26/peak-iphone-first-weekend-sales…,2016-09-26
1317,Apple iPhone 7 Sales Hide A Serious Problem $AAPL http://wlst.com http://forbes.com/sites/ewanspence/2016/09/26/peak-iphone-first-weekend-sales…,2016-09-26
1318,#Apple apps said to reveal its health ambitions. Read more: http://owler.us/abDK52 $AAPL,2016-09-26
1319,"Replying to 
@AAPLTree",2016-09-27
1320,"""the iPhone 7 offers little that resonates with Chinese consumers""



hmmmmmmm... $AAPL #youknowwhatsnext",2016-09-27
1321,"The TRUTH behind the iPhone 7 Headphone Jack Removal! - http://youtube.com/watch?v=PmTSN4zWeQ0&sns=tw… via 
@youtube
 $AAPL",2016-09-27
1322,"Deloitte creates 5,000-person #Apple practice along with iOS exclusive EnterpriseNext tools. Read more: http://owler.us/abEgD1 $AAPL",2016-09-28
1323,"#Apple activates Search Ads ahead of Oct. 5 launch, gives developers $100 credit for first ... Read more: http://owler.us/abEgDJ $AAPL",2016-09-28
1324,"#Apple activates Search Ads ahead of Oct. 5 launch, gives developers $100 credit for first ... Read more: http://owler.us/abEgDY $AAPL",2016-09-28
1325,#Apple Bounty for iOS jailbreak exploit jumps to US$1.5 million. Read more: http://owler.us/abExED $AAPL,2016-09-29
1326,#Apple Bounty for iOS jailbreak exploit jumps to US$1.5 million. Read more: http://owler.us/abExEq $AAPL,2016-09-29
1327,#Apple's rumored Amazon Echo competitor is now in prototype testing (Apple Byte Extra Crunc... Read more: http://owler.us/abExDN $AAPL,2016-09-29
1328,#Apple's rumored Amazon Echo competitor is now in prototype testing (Apple Byte Extra Crunc... Read more: http://owler.us/abExDM $AAPL,2016-09-29
1329,"This week&#39;s top stories: iPhone 7 leaks, AAPL Q2 earnings, Apple Music #iPhone http://dlvr.it/MMmSc2 #iPhone",2016-09-30
1330,"#Facebook, #Apple & #Google. STOP ACQUIRING OTHER TECH COMPANIES. $fb $twtr $goog $aapl #twitter",2016-09-30
1331,#validate #organic #strategies at http://ironbcg.com stay #focused on #success $aapl $mck $googl $hpq $hpe #Friday #Yeah,2016-09-30
1332,#Apple Watch Series 2 Review - Leading the way. Read more: http://owler.us/abES8B $AAPL,2016-09-30
1333,"Replying to 
@ItsAirplaneJane
 and 
@jane_yul",2016-10-01
1334,"Honestly 
@tim_cook
 how can you let $qcom or worse $googl BUY $NXPI when $aapl has ALL that cash sitting abroad doing nothing? Cars & phones",2016-10-01
1335,Weekend Review VIDEO 10/2 $VIX $TLT $DB $WFC $XOM $IBB $BABA $SPY $IWM $QQQ $AAPL $AMZN $TWTR $FB $GOOGL $ACIA $TWLO,2016-10-01
1336,Is #Apple's Encroachment on Local Finally Ready for Prime Time?. Read more: http://owler.us/abFckW $AAPL,2016-10-02
1337,Is #Apple's Encroachment on Local Finally Ready for Prime Time?. Read more: http://owler.us/abFck7 $AAPL,2016-10-02
1338,#Apple Review: Lutron Cas&eacute;ta In-Wall Dimming Kit is the most elegant HomeKit lightin... Read more: http://owler.us/abFcla $AAPL,2016-10-02
1339,both $fb and $aapl have been crickets - better buy this quick or you could be left at the dance without a partner $twtr,2016-10-03
1340,The best Apple analyst is bullish on $FIT over $AAPL watch -> http://appleinsider.com/articles/16/10/03/kuo-apple-watch-shipments-to-decline-in-2016-despite-new-models-lower-prices…,2016-10-03
1341,#Apple Might Use OLED Screen On Just One Model iPhone 8. Read more: http://owler.us/abFAaq $AAPL,2016-10-03
1342,How to make a budget #Finance $FB $AAPL $UBQU http://wlst.com http://marketwatch.com/story/how-to-make-a-budget-2016-07-19?siteid=rss&%3A%20marketwatch%2Fpf%20(MarketWatch.com%20-%20Personal%20Finance%20News…),2016-10-04
1343,RT: Tim Cook defended Apple's approach to security: 'Encryption is inherently great' (AAPL) http://bit.ly/2dmJsRd,2016-10-04
1344,"Fun fact: in 1997, you could buy a share of Apple (AAPL) for $3. Today, that $3 would have grown to $3,164.",2016-10-04
1345,Samsung just bought a potential Siri-killer from the guys who originally created Siri (AAPL) http://ift.tt/2dv13FT,2016-10-05
1346,Googl and aapl up on no bid for twitter.   Lol. Twtr down huge.  Twtr worth maybe 7-9 b.  That's it.  Simple.,2016-10-05
1347,$AAPL chart looks better than it has for quite a while.  Samsung replacement Note7 fire today should show up tomorrow in rally,2016-10-05
1348,"B-Team Or Bust 4 Twitter W/ Google, Disney Bids Unlikely $GOOGL $GOOG $DIS $CRM $TWTR $AAPL http://bit.ly/2dPjm6n",2016-10-06
1349,Twits $TWTR Also $DIS $AAPL https://goo.gl/vcDiqs,2016-10-06
1350,Apple mysteriously banned a popular app from its App store ... and a lot of programmers are mad (AAPL) http://gunow.co.ve/post/Apple-mysteriously-banned-a-popular-app-from-its-App-store-and-a-lot-of-programmers-are-mad-AAPL-Bussiness-Insider…,2016-10-06
1351,#Apple Plans to Offer New 'iOS Foundation Program' at Five Universities in Italy. Read more: http://owler.us/abGGzR $AAPL,2016-10-07
1352,#Apple Plans to Offer New 'iOS Foundation Program' at Five Universities in Italy. Read more: http://owler.us/abGGAt $AAPL,2016-10-07
1353,#validate #organic #strategies at http://ironbcg.com/strategy stay #focused on #success $aapl $mck $googl $hpq $hpe #Friday #Yeah,2016-10-07
1354,Would you pay what Cubs fans do for baseballs steepest playoff ticket? #Finance $FB $AAPL http://marketwatch.com/story/would-you-pay-what-cubs-fans-do-for-baseballs-steepest-playoff-ticket-2016-10-07?siteid=rss&%3A%20marketwatch%2Fpf%20(MarketWatch.com%20-%20Personal%20Finance%20News…),2016-10-07
1355,Previewing The Q3 Earnings Season-October 2016 $AA $CSX $F $UAL $AAPL $FAST https://goo.gl/wTR4u6,2016-10-08
1356,"$T to Consider Stopping All Samsung Note 7 Sales. $AAPL, could reach $120 before earnings #investing #TomsTruths",2016-10-08
1357,Now tracking: #appleinc. (AAPL) #iphone at the Center of FBI Investigation in #minnesota Stabbings http://topicly.io/topic/apple?57f96f893e384f2d00716534…,2016-10-08
1358,Court reinstates US$120M patent award for #Apple in Samsung case. Read more: http://owler.us/abGVBw $AAPL,2016-10-09
1359,Court reinstates US$120M patent award for #Apple in Samsung case. Read more: http://owler.us/abGVBG $AAPL,2016-10-09
1360,Terror suspect's locked iPhone could lead to a second #Apple-FBI showdown. Read more: http://owler.us/abGVAP $AAPL,2016-10-09
1361,#Apple could sell another 15 million iPhones as Samsung halts Note 7 sales. Read more: http://owler.us/abHcw0 $AAPL,2016-10-10
1362,Samsung halts sales of Galaxy Note 7 after new troubles $AAPL http://wlst.com https://sg.finance.yahoo.com/news/samsung-says-halting-sales-galaxy-221908206.html…,2016-10-10
1363,"Replying to 
@traderstewie",2016-10-10
1364,$AAPL is setup for higher. chart plan explains key points plus I will be making a video explaining this and why,2016-10-10
1365,"Exploding phones, Apple, and what's going on with these biotech stocks » http://bit.ly/ExplodingPhones

$AAPL $IBB $ILMN $GILD",2016-10-11
1366,"Bullish DailyPlay for Wednesday Oct 12th, 2016 – Apple (AAPL) http://optionsplay.com/dailyplay/11/10/2016/bullish-dailyplay-wednesday-oct-12th-2016-apple-aapl…",2016-10-11
1367,"Apple Wins, Samsung Loses; Amazon Going Curbside?; Twilio's Good Results - Eye On Tech $AAPL http://seekingalpha.com/article/4011557",2016-10-11
1368,"Bennicas & Associates Inc. Has $429,000 Stake in Apple Inc. $AAPL http://ift.tt/2dXI8TF",2016-10-12
1369,Apple Inc. $AAPL Shares Sold by Vigilant Capital Management LLC http://zpr.io/P6t3c,2016-10-12
1370,"Pennsylvania Trust Co Purchases 6,800 Shares of Apple Inc. $AAPL http://zpr.io/P6t3e",2016-10-12
1371,Stocks flat after Fed minutes. $AAPL $AMZN lead. Chart and Video,2016-10-12
1372,"#Apple, Inc.'s Forthcoming Mac Refresh Can't Come Soon Enough. Read more: http://owler.us/abH821 $AAPL",2016-10-12
1373,"$AAPL maturity 10/14/2016 Vol PutCallRatio of 0.56 puts=95,447 calls=170,912 . http://bit.ly/2dAHNH8",2016-10-12
1374,The Pain Is Only Beginning for Samsung Electronics (SSNLF) Stock https://scutify.com/articles/2016-10-13--the-pain-is-only-beginning-for-samsung-electronics-ssnlf-stock-the-lowered-numbers-dont-reflect-the-bulk-of-the-galaxy-note-7-debacle$SSNLF… $AAPL #smartphone #stocks,2016-10-12
1375,The Pain Is Only Beginning for Samsung Electronics (SSNLF) Stock https://scutify.com/articles/2016-10-13--the-pain-is-only-beginning-for-samsung-electronics-ssnlf-stock-the-lowered-numbers-dont-reflect-the-bulk-of-the-galaxy-note-7-debacle$SSNLF… $AAPL #smartphone #stocks,2016-10-12
